8131
Address, ETHER
('0x308F939a51e7683E64dC0f3Ce38F703A17476244', Decimal('0.012900002'))
('0x0F81C7F82695fFDCaA2D040EDa60A24360e34CA7', Decimal('0.012900002'))
('0xA18d46F77256E40613bb76F7cA17a41e0EB169c5', Decimal('0.012900002'))
('0xB70BF277d708E80aa4e1efFD00Da9Eab08f057A9', Decimal('0.012900002'))
('0xAC03D5f94744bDEe133F82599a903Cee008a16A0', Decimal('0.012900002'))
('0x08484cd4Dc61cb5aAD93dbb55b0C536C2BD125d3', Decimal('0.012900002'))
('0x39Dc9d19F40e33213BD14c071727256836790492', Decimal('0.012900002'))
('0xF087b126Af136E007CF11464Dcfd55A907B08F9f', Decimal('0.012900002'))
('0xB522f08D7aE47Fc7af554a47dFC5953016a73E46', Decimal('0.012900002'))
('0x01152A9c0cfc3c9cE3d843420907FaD7A1329824', Decimal('0.012900002'))
('0x29cc3Ea4a0406fc0D4AD216Ebeea10A7aF22dA67', Decimal('0.012900002'))
('0x58bba1c43D4544F0CdE07dA516294D3010B292fc', Decimal('0.012900002'))
('0x5A00a2009c71A6F6204322F304c1aBd3609b3dfA', Decimal('0.012900001994331901'))
('0xeAB20FC5B629aD1b2861046767Aab16B97810c8b', Decimal('0.01290000198563744'))
('0xd5E60b4236121be53537A546B5D0772C2fBFaE39', Decimal('0.0129000019575215'))
('0xaCD97dD89D90c0390b4Ee7619C734458f2bE370b', Decimal('0.01290000195565'))
('0xCB0624778cEDE74fCA29B7Aaf2248C240Fe3cbAD', Decimal('0.01290000195351028'))
('0x6AA553deAf9997c7E74F7c9Ea58F8E321e4AC355', Decimal('0.01290000179521723'))
('0x99E14d23e46114C031B83216D5A5d81e7898627b', Decimal('0.0129000015435984'))
('0x4b5Dc6Da12D2DE3207ae4801518F3F6E4885772f', Decimal('0.01254398'))
('0x0997A1548C405AEa6057595398b9058Ba69D6e24', Decimal('0.012461'))
('0x605541eC4A8E48f4C9E604eB6c98b59F89941b9b', Decimal('0.012431863'))
('0x1e714D046708B76f5E91b56d47540F70912fC517', Decimal('0.012250005'))
('0x83190FE2d6fD438B21c656ccaCC50b791C347d0e', Decimal('0.012250005'))
('0x8f01CB732FB74f3B3377e7a5518c078ccbaFC599', Decimal('0.012250005'))
('0x1B7F528E5cB54A59427323529BA70638cD467FC2', Decimal('0.012250005'))
('0xF2F0851bA5882E8FF8C65dbc2a8e763591E6d1B8', Decimal('0.012250004998092932'))
('0x833fe1dCd9cdcD340845386a31bd4C95D8088bFa', Decimal('0.011600008'))
('0x8c0FF13A9Caf70e10d3F2a8aEDCd3E6ff6281Fd4', Decimal('0.011600008'))
('0x6b61fD6015Ab08fc3A39A9344f36cc276a8ce82c', Decimal('0.011600008'))
('0x94E71D3cBaFd997600831708c60c80721eb6b07F', Decimal('0.011600008'))
('0xe87C6f18BA8dfE2699655405DC44d07cAc72977f', Decimal('0.011600008'))
('0x933846fED9d765a7ee35052475C89F04846270f1', Decimal('0.011600008'))
('0xE17455170e0bFD13313a080227B1109Fc86fB1De', Decimal('0.011600008'))
('0x2fb6FA742FA7c6D87b437396398283fdCDdd35E6', Decimal('0.011600008'))
('0x872294d636b159c76f9ACdf9872A6F92A68c4dD9', Decimal('0.011600008'))
('0xeB81bD173Cc5E7f64BC4535D379b18Ef2E1eCF96', Decimal('0.011600008'))
('0x598e4C95F02A980901DcF020aD372638eF3F7fc6', Decimal('0.011600008'))
('0xEdd8D011063E38A9086B28df0A4b64ECF73E9c37', Decimal('0.011600008'))
('0x5B753C36e96ab144C328eCC59a7607e8a1F5BeBB', Decimal('0.011600008'))
('0x920F3b451a2cb0934c5fb9aAa3aa956eFa5b5DD2', Decimal('0.011600008'))
('0xe813d464F7f3a1cCbAF9014FB994653AF2Ce553c', Decimal('0.011600008'))
('0x1ab36DEA78F36ff6b5dDaC4AFC221D1Bab431825', Decimal('0.011600008'))
('0x41a9cd0E0aB74E2958F6f3a51e466B0A2AEa56e8', Decimal('0.011600008'))
('0x7e87729b4c461cF2d5069b926a0ac989FCef894F', Decimal('0.011600008'))
('0xeFDF8c7e9fEF04ce594d8dC3D391bc34099E9c89', Decimal('0.011600008'))
('0xc603E39Ae305c06317549072FdFE92E22167A777', Decimal('0.011600008'))
('0x07d07C47B1C5039966597939989D6b7B26E5beEa', Decimal('0.011600008'))
('0x062788D5d3d0A4d14049C0d83078A1e0B59164aC', Decimal('0.011600008'))
('0x970f29F6Fc5874A23fBbd369186b17C719E9F71d', Decimal('0.011600008'))
('0xEEC95820871BdBb2BF2AF7D7929E41a8BF847e32', Decimal('0.011600008'))
('0x1617a4A7668F9104f55201eA002581c2a92e5362', Decimal('0.011600008'))
('0x929c93687Df7d96787922C89D81e9BE1d5171943', Decimal('0.011600008'))
('0x6FEBD66a0943624EeD680d25C4c94208949f695E', Decimal('0.011600008'))
('0x8e96e77f915232458Ad7502cb30d596927c8d79F', Decimal('0.01160000799769298'))
('0x33E6a9D4E2eAAd06E3823D1AC65429ed3a87df41', Decimal('0.011344919'))
('0xd81e8A549AC5cc90FD83ff6704006983BE118565', Decimal('0.010800004'))
('0x1Af7F1722A0BB85936fc6fffaf29D7331F3bDe9A', Decimal('0.010800004'))
('0xC0E32dfD21A2c3d4Ebf7637142fdD583e78a23f3', Decimal('0.010800004'))
('0xd301055AAe48116eB1E41186be7f10520841b891', Decimal('0.010800004'))
('0x8A087212156987f488FaCc73BEdF9Ccd2EF700A7', Decimal('0.010800004'))
('0x90c75848a36774f380b31797a6Da0bc134528400', Decimal('0.010800004'))
('0x943E9779B2F0697D0629a9c79D58Ba7dceC26815', Decimal('0.010800004'))
('0x50a0dbbC4b30f70addf0588A544BF0dA2f409b30', Decimal('0.010800004'))
('0xd0952bCbA5821590F8e1CEA688fAe06F65803242', Decimal('0.0108000039997122'))
('0x33810C4D3Afa2267E57db0964e1837cd71AafDa4', Decimal('0.010512751'))
('0x042757cD4952C34B199eFa1Aa7AB0dafC2b8A337', Decimal('0.010295'))
('0x1390aa8FcA24B09de32c5bb902D05E68A8443C12', Decimal('0.010150007'))
('0xD8D4fC403baf7083496ae3B3a3A8e5edc4D62534', Decimal('0.010150007'))
('0xE93604f6E1e6f86a98F8785E51357D07A525Ba79', Decimal('0.010150007'))
('0xE7CfF52c0234b5E8c172dcc0CeE57fB484aB8439', Decimal('0.010150007'))
('0xc6A3892385A6f7924F7c28594E54B9Bd953F9286', Decimal('0.010150007'))
('0x758c3Aae454347223Fe96442b03764f77dd6C1cD', Decimal('0.010150007'))
('0x05F25DEC528Df876623f065d3532bF9F344bC202', Decimal('0.010150007'))
('0x5e7ca97268bf41cA63a5e85E00e68BD9fCABe3B5', Decimal('0.010150007'))
('0x463E1a10e8484Ac9a9Fa5875975862B5f593D8BD', Decimal('0.010150007'))
('0xD6A7008831e592dbAC8a12B1809eE0746d2D79A4', Decimal('0.010150007'))
('0x54e562b31DD825FED388846ad797Ec6F7a824727', Decimal('0.010150007'))
('0xCB33f980E2a58B2A5b15E3C826734eCDb7878BF5', Decimal('0.010150007'))
('0xE64345fE8F1F3267FE98f7a185E6AAAE8f6D3Eaa', Decimal('0.010150007'))
('0x39729130531A0FC55C8Ec953BeCB3d08286Cb901', Decimal('0.010150007'))
('0xf477E2b8eB879fb4eFC72777DAfa9597b547f03B', Decimal('0.010150007'))
('0x02E530BaE3aA3901d471555e67998048240FE132', Decimal('0.010150007'))
('0xB5DdBc67b3AD427E383caA39a27AfC0800f572cA', Decimal('0.010150007'))
('0x0ba789b2fc4E04A7c11da470BC172e61A18764C6', Decimal('0.010150007'))
('0x65DaeDAa772DF86c229ed2a66A804d6902189C1B', Decimal('0.010150007'))
('0x67281D17Bea8727613142886c83D140881aAd25B', Decimal('0.010150007'))
('0x9C1693BD6BfB73c719B4CE5117911087660bd236', Decimal('0.010150007'))
('0x83744a91af8Eb843d7dB3DFEc61b995267968Bb1', Decimal('0.010150007'))
('0x93979c71339E326ca6a23Ec47A8a890F8c4a0B89', Decimal('0.010150007'))
('0x0f5c8b62125945184A1c119F80c8820A75A6aB13', Decimal('0.010150007'))
('0x0b7b8247b7715D8C9AA744DeF024B699508071Da', Decimal('0.010150007'))
('0x258F67a34E902349da26edeDEDe76B95f9349143', Decimal('0.010150007'))
('0x93d5Ec2A2f797Eed217C6da64Ff8aE4Dde696016', Decimal('0.010150007'))
('0x37f36A9E3A5A3566f7680230E45Ab732fbe8365E', Decimal('0.010150007'))
('0x32B6948F22125877C8910FD75b3174Ee180f4972', Decimal('0.010150007'))
('0x0DBbA5a42de78AEa995ADf407A37804db3CBDE24', Decimal('0.010150007'))
('0x466F75DbA2937478d594884AFc4fcdE858713e4a', Decimal('0.010150007'))
('0x2a935EbcD06Ae05C8cbfa7c7B51FB0497dad3B0C', Decimal('0.010150007'))
('0x67d1a70a3e6CFc1bbA52F8e69F3360c4D2c2026E', Decimal('0.010150007'))
('0xF0C21e1Aa7667e5110893f317645AC5606c60431', Decimal('0.010150007'))
('0x9E6f8671445555002a723cCD9c8375804Af31CF0', Decimal('0.010150007'))
('0x6557990B6449d19bd6a2FFed6dbd2c6f7a4a953B', Decimal('0.010000973'))
('0x3ffbA95461d5a4A742B40d39E70549a5ED282177', Decimal('0.01000000000000001'))
('0xB1ae46A17A3E45C69fB53E6501E1748AdD9De398', Decimal('0.01'))
('0x6F07b9ae214C936a6355e63b47287B7683f5C700', Decimal('0.01'))
('0xac76699Ef16631f986562B2E4b80dA578ADb43a3', Decimal('0.01'))
('0xfCe12e218488060F8aE54AA729fA9c63564f2F18', Decimal('0.01'))
('0xd37D7d89a1b98CA8Dc03cf6447047eb1Aa2e6c4C', Decimal('0.00977941'))
('0xC02fa32e9625B55A438307Ee0716b1ec83752dd5', Decimal('0.009717'))
('0x548D57302A9F8e67094A7D840E85437853CAA92C', Decimal('0.00958'))
('0x90EA644205467324ea741a9CD84a81E6ec42d873', Decimal('0.009559'))
('0x83b8E1C9B102d3F90133BC9C5A7E20DD5587B8e5', Decimal('0.009559'))
('0x5bd107F113dd17417B2Ef4E46e089675669CC088', Decimal('0.009559'))
('0x94FB76f39fF8E9dAc8fde2F069a2Ff9E3F3c7F06', Decimal('0.009559'))
('0x73738958a3a6a7B46Ad0Df4DA36019eEec6A5808', Decimal('0.009538'))
('0xc126A8FA83470450E5a34663f161b7bc8bCa93E0', Decimal('0.009479643'))
('0x89dfd79EE50587a8aa2Cd251cAab4Bf2EDD3Bc60', Decimal('0.0093500030160044'))
('0x415E0369F93F10A41c93d86f324a22E668494A5D', Decimal('0.009350003010324126'))
('0xf9779D9b05e594fAEedC00A68eA33DdDd74291E7', Decimal('0.009350003'))
('0x46F2CE47577a67732b5146D68eB7b8023B946354', Decimal('0.009350003'))
('0x47133FEc3559947FCa74709acfdf19A639B0C3cE', Decimal('0.009350003'))
('0x0c78D48043c575EFF2e55Ea8E3B8648A6F6d59FC', Decimal('0.009350003'))
('0x481C263dE598800dba5789B5CfEFFd582Dea1e57', Decimal('0.009350003'))
('0xD6381145b87839eB75503Add921Fb41D753365FF', Decimal('0.009350003'))
('0x0467291C129C29Ad8d2A998451EE9ee0a6bD4701', Decimal('0.009350003'))
('0x3baDE4B1ae78474458120De19bAEf3C4D3538988', Decimal('0.009350003'))
('0xCCB32613CfA5A35a6a8E6d12f86dab1609825cC9', Decimal('0.009350003'))
('0xA9c0B53C5f6b06d390F5594538830B878b0685b3', Decimal('0.009350003'))
('0xBe41A84C5c0B007CB013C6B9641e1e4b40666523', Decimal('0.009328904'))
('0x573f707cb6aB39bb7d582c06Ff3AD72ABf738064', Decimal('0.009287253'))
('0x8a1f50BDBDfC1b39F058cD0B8b580976A16659be', Decimal('0.009284877'))
('0x960019200d842B1A5e2644BF5393937668B3601d', Decimal('0.009232818'))
('0xFb5e486b4c0DF47b165b1eD82EC4cb5D396DB894', Decimal('0.009139'))
('0xa6DFBD7786EA06E5B35E6795fc3BB52e4Cbb1bFe', Decimal('0.009139'))
('0x755D9bFb9e56b6766a863425a1258e6Bb6ecD739', Decimal('0.009139'))
('0x56e40B3E2cd27A1fA1CADAd20788E75d6fB15021', Decimal('0.009139'))
('0xcB9B1F69282244e791A2d252535ADea483100e1E', Decimal('0.009138'))
('0x89778d9D4C47569e8A452c7adC7666D558ECC199', Decimal('0.009106702'))
('0xA5e6622E804EB78B94D885F41Dd33e018f914574', Decimal('0.009059'))
('0x8F16BCD4348B659FF3B0f34679A7849E1Dd89edb', Decimal('0.008992'))
('0x68DFcE7cCe51Ea93cf293C93CAf9f5606C3E07Fd', Decimal('0.008984148'))
('0x1BB07A9dd80D130A182480B86ae07FC368253BB1', Decimal('0.008787521'))
('0x08E6c72A6327375727c78b3867EdF9e61E8e8c88', Decimal('0.008700007'))
('0x802fE15A5B806db2395224Fcb5CAD18724b33853', Decimal('0.008700006003958906'))
('0x32Ebb3E79149Ec442C2A901C6bd3fA7F72cBa900', Decimal('0.0087000060000559'))
('0x35f84D317F6f6f56A0Ea34C1143be09018Ea72c2', Decimal('0.008700006'))
('0xa7127D70e00EB4716ED098dB835817768494d628', Decimal('0.008700006'))
('0x37821959D27Ae7F44f3d380Da47580E1F9B9f9fB', Decimal('0.008700006'))
('0xddf32096A3eC095bC986840E6D0d791274FC11A9', Decimal('0.008700006'))
('0xA7460161B820B5De17b7d3C910e7B4A921e7dBF8', Decimal('0.008700006'))
('0x786087F401bC10942E9f284b5A803f7CF258A0A0', Decimal('0.008700006'))
('0x21a68E1eF9cF115948B8E8602D07508eFCe0D153', Decimal('0.008700006'))
('0xf414Fc4115297DFA6a1A76404989707aCc256882', Decimal('0.008700006'))
('0x13A0f845ea4F888F461cF81bc66a243c5105Ec6A', Decimal('0.008700006'))
('0xb9c8a34e9cda4Bb83DA4525a0A75B82DAAa19b6A', Decimal('0.008700006'))
('0x3bE0bC3997241Bd2233Bf89649c8f7c9b7FB7075', Decimal('0.008700006'))
('0x6296724b0B9bFcccc451e9ba54400878Cfce8fFb', Decimal('0.008700006'))
('0x6ccB423808Ee479e34e231325728dDE9d04e6077', Decimal('0.008700006'))
('0xDF16b20b502bf7d57317FE23D61fba6A169A0A01', Decimal('0.008700006'))
('0xdA577910c764c2D0DbC5339909Eaf05511854656', Decimal('0.008700006'))
('0xE6F05E37C2baa1c3FaB00569a7474E59355EADB5', Decimal('0.008700006'))
('0x479E6cdF4E56442F76Ae2F1AF713418b70cd96ce', Decimal('0.008700006'))
('0xD07Bbf6Ae1bC092C39e568050C4fe2a6eB51Fafa', Decimal('0.008700006'))
('0xD335789fFFAc8d7D36f2743A0A5502c80cf7E88a', Decimal('0.008700006'))
('0x71521a064e846629bCC836Cfd56716A0d55e0efd', Decimal('0.008700006'))
('0x5b85D3aCFFA9BF4c699E555eF4f90fcA5CE5827B', Decimal('0.008700006'))
('0x52299f4F8B0Efa5896a481dCF6760c8fB8Ea6e97', Decimal('0.008700006'))
('0x9eb67f5BD61478F99ceaDFb7E5fd9EC532D5B04C', Decimal('0.008700006'))
('0xFcf82AF292DDAB479Aeb9E4616bba9c4CDA42C60', Decimal('0.008700006'))
('0x2B426Ded930e79fe439E6C73872aa87E0b63639e', Decimal('0.008700006'))
('0xd1BaA9492f2E634F960a453E98147713CC53dce2', Decimal('0.008700006'))
('0xa5f82f59A4698B8B7240d598E862dC02Db666485', Decimal('0.008700006'))
('0xc2c566a9BfF44Fd81939e9337AdFe05e8C67D25F', Decimal('0.008700006'))
('0x7B04Ce674F73Db41f59aF4d135cA1a5Ee2AE7F61', Decimal('0.008700006'))
('0x27293A2797311e59375fd8D1930cd8Ee70a1825b', Decimal('0.008700006'))
('0x3E47FA250f3d2c7A6D43EB42b48355723C4086B6', Decimal('0.008700006'))
('0x544D46F750d180C9A59DAadE33F05a437Bb839A0', Decimal('0.008700006'))
('0x42B971b05F234f27744FD1533c0643d1e33185e8', Decimal('0.008700006'))
('0x8Db76BaE486a96087131D265d00954552eaBD1CA', Decimal('0.008700006'))
('0x74dc611567BcEB41E9CD61eCC99F4dc0Be7a2899', Decimal('0.008700006'))
('0xD9d9438bE196B9483699B1a3bF078C8f76d7106F', Decimal('0.008700006'))
('0x0736E461A718D28AFF46bAE79F449CD406404D76', Decimal('0.008700006'))
('0x9702EcCda45D2D0b3a716E297A4B7fa393AD34Dd', Decimal('0.008700006'))
('0x88F78fa81e1a849a9900Ee3Fbd6Bc02D74aD0547', Decimal('0.008700006'))
('0x0E25eC4202E2f8Efda203d69fB779E152fBD44be', Decimal('0.00870000599995048'))
('0x8e68B54b9F2f24DC081338e4633c7c19A8bD820F', Decimal('0.008700005999833'))
('0x7684AAeab1f497dD0db50543C898c4eda390e5Ab', Decimal('0.0087000059996968'))
('0x7101e82B830FBD05dcc52257D157230d68FaBdB2', Decimal('0.00863908'))
('0x0f1BFb9b95D82f1395b9ffFdA654A36Cadfd1d90', Decimal('0.008619436'))
('0x5565d5bfE78a7072bb2Fc13DAe9cEA4bb279820a', Decimal('0.008612'))
('0xc89393E4137292073A0bcb00655C202541eC343F', Decimal('0.0085728281163631'))
('0x8BA423Af2375a9d881AE9c2309851ea89B216E57', Decimal('0.008559'))
('0xb5B1241Eeda5CF95D9e9fAe722280F6D93b375B5', Decimal('0.008539'))
('0x742eE41c2A814CcFB6A854C6d6F8C3d2c09138b0', Decimal('0.008278'))
('0x31E58670658D4B08bfaFb509338eF6e0c32D13e0', Decimal('0.008118'))
('0xCc9A4b870fe4EED9E9bDC0A4BFFBF9Ba63b6ec41', Decimal('0.0080985'))
('0x8B09bd1f04fF54cCe87776d64699631299DF9C83', Decimal('0.007972656'))
('0xAdB074227cd20A3307f8942e3FC5E1D3f9b5D057', Decimal('0.007936234'))
('0x73f1BFbCdAeE0f21f1Cb77e77e64dDCbBbC0cAFf', Decimal('0.007900002398548'))
('0x6E3e0f3164376dbFB70fc06307e151DFB4dce423', Decimal('0.007900002001791326'))
('0xd6E9eAA7b622210AeC69B1E7B10bB1010eC10035', Decimal('0.0079000020001775'))
('0xE5f7A321D71d9cc5AF653637C8984E499c9Cece5', Decimal('0.007900002'))
('0xA8003e86a096d6Ba394f165e2eEB374625dDd45E', Decimal('0.007900002'))
('0x0c9e0AB7F44E70E9e9dd044B2dDFf37AF754ED9D', Decimal('0.007900002'))
('0x0D434dc5da2037caF5F16a01d1ce890825307cE6', Decimal('0.007900002'))
('0x56CF0E6218731545dB9Da61EF35f28b4F653d0c0', Decimal('0.007900002'))
('0x6A64932Fd2Ab78908E57FdEd6142Ed5A1aBa2849', Decimal('0.007900002'))
('0xb68AF63B8ad161EaE48882C4CE65Fb0f86C2f372', Decimal('0.007900002'))
('0xC403bfe2165638Cf2E6713AF1F036C8F29406B6e', Decimal('0.007900002'))
('0x17bBAe63A3cc9aFCD513d3015bBe46D8696692c6', Decimal('0.007900002'))
('0xbD12a2EdC0236b6CD9f328c67d25a635B5a37ca2', Decimal('0.007900002'))
('0x2Da8A581ded94bF17Cc7eE52d5afF98B9873Be3e', Decimal('0.007900002'))
('0x28BFc42cED981650ebF11fb856c167175F66607f', Decimal('0.007900002'))
('0x44Cb9C8b46A5a19a7336088aFff23986D5A5564D', Decimal('0.007900002'))
('0x5e5e2112843D5CDc22ddfE8FB1a4C794dF2241bF', Decimal('0.007900002'))
('0x179731d7701283a211000706442BA44A64D56E59', Decimal('0.007900002'))
('0x4ff3B072c323cd9E399D016dFbf7df261eB45E21', Decimal('0.007900002'))
('0xcF7730f9232aB7Ba6F15a35e932AA09d73234164', Decimal('0.007900002'))
('0xa77A282D24105dDC750E94BB87491F7005B9ABdB', Decimal('0.007900002'))
('0x86149D45A1E33073609a9d55aD7ddcB1e60F1Aec', Decimal('0.007900002'))
('0x8f64c75Ad33957582Ad0f0E6C3f88d029115a567', Decimal('0.007900002'))
('0xCE7DF35258749894bBA797f137C5e7f881121376', Decimal('0.007900002'))
('0xc894162B543137d30E1bE48B4Df45969e58a625b', Decimal('0.007900001995110488'))
('0xfD9B564c7EB62ea5480FaC8Dc3200c9595Bb41B3', Decimal('0.00778767'))
('0x1443f8551B8Ad93ebe38f50c9B655ADD8926A092', Decimal('0.007443771'))
('0xcbA7c76195Af5eeA8F8Cd5cdd98c08A7aCD8AA64', Decimal('0.00735554'))
('0x38bC16DdFa280614004a8F9FA9c987E8986DC4F6', Decimal('0.007310887'))
('0x860cC46A68D15A75988064432BfB4dA1b44f1F2E', Decimal('0.007250005000000002'))
('0xC4bdfFC39d73B2d1342A0ca89F9BB56312bafD28', Decimal('0.007250005'))
('0x6b47fB4A494E31770222EFdf2f6e5b84670dC72B', Decimal('0.007250005'))
('0x32B8703DD9832679c3eD3E75bFAe9D80fe68b92a', Decimal('0.007250005'))
('0xbeF424EF0E88D08dbf0F7F57BA42aCD906B2C6d0', Decimal('0.007250005'))
('0xa318a04CFa675D6f50D029e05E492C9C77606502', Decimal('0.007250005'))
('0xF665e3F0AF4682eE3b0F815B926D5A978465a8bE', Decimal('0.007250005'))
('0x876c7eBe126f66E00fc3A2Ac954A46988aD413DD', Decimal('0.007250005'))
('0x09ec5813dD037fb859d7E17E808c08fb9b631346', Decimal('0.007250005'))
('0x2230959F1e58F6c6a312c56aAbF116dcA9f86B30', Decimal('0.007250005'))
('0x85cd03aA3BCd65653b5108ce5989B021992CA89A', Decimal('0.007250005'))
('0x30Ebb8390cf1e310A2df1F37492B1926995E56c3', Decimal('0.007250005'))
('0x130e9E7b1c781B0a6eaf64C2303B871029f9DEb4', Decimal('0.007250005'))
('0xEc2a988a03d8eB13ccc18187F5F9866e45E1472b', Decimal('0.007250005'))
('0x52A1A586A9bc551EFB38621495bE079B1656d288', Decimal('0.007250005'))
('0x95EBb1cd94e96c4C4991d94CCf3b5CcF4E8C68aA', Decimal('0.007250005'))
('0xcb0D1eC9f926DeF9B950A9277aa8b792297E705B', Decimal('0.007250005'))
('0xdeD6843419c5CafEf9728FaE3A575493E8403Dd1', Decimal('0.007250005'))
('0x229b1D50318083562b0c6cb085Fb7a9C4230a57b', Decimal('0.007250005'))
('0x9FEa755A2fEA0d6297f310aC390951413445876e', Decimal('0.007250005'))
('0x0195e74Dddd11EeAf656f90EBDD5d4F83228B56F', Decimal('0.007250005'))
('0x23b61C354cEB111e710C9C08F9CEECAA85Ec5ee6', Decimal('0.007250005'))
('0xF6A2D3a84604a036797B5c197438569a700Ad63C', Decimal('0.007250005'))
('0xC84bCb12CDcBBef85871095598B87311D7331dA3', Decimal('0.007250005'))
('0x91Dcccfc709f6D34603675e828B537eaC78F8eda', Decimal('0.007250005'))
('0x755875067c8455019dCe4bc1830b17157A322C18', Decimal('0.007250005'))
('0xce57Cd7eba06eC92230Abc59De1a9d91688Cda6b', Decimal('0.007250005'))
('0xCeEfFFD8E3928211badD1d208Cc9C68eCa5E6Dcd', Decimal('0.007250005'))
('0x3fd02cC6Ea4c89237b95964289F1dD6e838B926D', Decimal('0.007250005'))
('0xe4c8e37b780108b96362Eb4Ecf7c329781a4bf74', Decimal('0.007250005'))
('0xcE1C25Fe32397A0792fB45c92E031e43906B8B68', Decimal('0.007250005'))
('0x7351CD21D3f51884431bF51d2Fe9d4Cabd89e4A4', Decimal('0.007250005'))
('0x1a5Cd36A05a46A90982df31be2c42Df031382d81', Decimal('0.007250005'))
('0x0A9fCC85992fD2A02EC01fA653B8e985064CF6b7', Decimal('0.007250005'))
('0xC07a30e41340a4C513C2cCDa17C17c0B7Ae9E6f3', Decimal('0.007250005'))
('0xe86f5269Fcd39e35596AfE7ecF74d73498DF9175', Decimal('0.007250005'))
('0x5eD0aAE165E84E177cA75C55D8E0F88D6CE3046c', Decimal('0.007250005'))
('0x320e8E8495e84F33e9540f0b86E41e04F5fA5176', Decimal('0.007250005'))
('0xaAB2613fBc7399Cd8bD0427EF4b26e968eE59e24', Decimal('0.007250005'))
('0x50A7171bB66DD2323c4795627DfCa7d046C91530', Decimal('0.007250005'))
('0xA16b0e4B1B724DbC6d0A03Cb1DbA32D8b70Dd81e', Decimal('0.007250005'))
('0x3C20B4053d78F736CDd6f4da95323cbB45457BF4', Decimal('0.007250005'))
('0x7370135e828e07614772450E8BDC850CDc608007', Decimal('0.007250005'))
('0x8Bf28baf275aA0507009A5471462Af96DE88Cdbf', Decimal('0.007250005'))
('0xA854a74608a8173De6DdFC709219488a3C43a11C', Decimal('0.007250005'))
('0x1d39C24A61E5dC57693bB032431Ab2fE2734e7B6', Decimal('0.007250005'))
('0x12F0F890C229f3F510B8d5Efb03e86D2f72f183f', Decimal('0.007250005'))
('0x17363673532eAC932c211FD86b0DE9803e312057', Decimal('0.007250005'))
('0x46cE86368EC77B8F43EA10ceC15d5B577D575390', Decimal('0.007250005'))
('0x3Da86cd91ec52Ea1c2BfA52231D1e26a2eD8Fe5f', Decimal('0.007250005'))
('0x695cB2Cb4383A2Da047A12ea4D5704449CC8Adc1', Decimal('0.007250005'))
('0x49835CB8364974A59dEb75b2d8753A6E6318fEc5', Decimal('0.007250005'))
('0x9d17cbA5f299C0d12CADF99497c7442930Ed1A62', Decimal('0.007250005'))
('0x613A1813d2dbeEAC58403C72b80C1DF868Ae821f', Decimal('0.007250005'))
('0x3cce420A6516617B06811Afd35e71429d5B3D357', Decimal('0.007250005'))
('0xeB52c487469b9D1cAF4EA88a13Bbd2faFC7Ae868', Decimal('0.007250005'))
('0x0C0F7D4234c2A959d29a301BA4607Fb4EbFC45Aa', Decimal('0.007250005'))
('0x5402Df6b6E5F237465223512c069b75af8f78172', Decimal('0.007250004999998766'))
('0x352dcA92Badd42b159B1f9F1b0B7Ecc815a6aC4c', Decimal('0.00725000499999742'))
('0x464a95fe032b89bD2079F4B79b5b1a6AB683A293', Decimal('0.00707014964476463'))
('0x5044E1534d8416e7e1B805d09461ccD4a5Cbb9cF', Decimal('0.007'))
('0xfA28B5ff9aD8061196B93FAC612aDE99CCC5715E', Decimal('0.006999999984'))
('0x8a4F45641dFc077eb1Bf0522B5E3A3cc53cE9817', Decimal('0.006925339'))
('0x88aA7A081891c3A786DD3121B9885bD567b9202e', Decimal('0.006853001'))
('0x34AEcD82962b13E502f01FA352119147743616CC', Decimal('0.006791596'))
('0x9eA66221B685EDB7A34A6CDdd61030578aDB3C01', Decimal('0.006594462'))
('0x5c9494c7b26c43Cae8551776B38988601f1998D0', Decimal('0.0065532'))
('0xe75682bB1EA79A3970865CBf77fA00009a458773', Decimal('0.006450001027187664'))
('0xd1d87874F4d890C81b90b19349d85e7AA9Bab0cb', Decimal('0.00645000101975726'))
('0x64f2Cd778C23F703824269C146c6DB67eB30261f', Decimal('0.0064500010188636'))
('0x34774F55Db9DB36548bcF860C22BF4eDBfcf89E2', Decimal('0.006450001012006'))
('0xf6a259902D61b1c803ecB5a4E3B85064cBaCfA13', Decimal('0.006450001006832998'))
('0xB054AE80D83267b7afAc5cD3f48749D41249E809', Decimal('0.006450001001308836'))
('0xB3C6621ac4B190aeD85BEF3b6197afE1833C4F0E', Decimal('0.006450001000365'))
('0x0FBA46c8FEA971a70330f97991B4A9946406C0DE', Decimal('0.00645000100012856'))
('0xBe14552B58b1B14B5891a92256E2831F408A7334', Decimal('0.006450001000001024'))
('0x3e25e49185501D23e11e0012268aA48A62E5c81c', Decimal('0.006450001'))
('0xb3cbcd1F86098b1Fc9a096946945f6943c8f929d', Decimal('0.006450001'))
('0x2272689A142B41e00B12A32894803Ab22738AC4A', Decimal('0.006450001'))
('0x089e5803e735780875DfC1b8A941Ea934b203b3D', Decimal('0.006450001'))
('0x8D876dC1be8B91f7094592CfA64e25ce06eE9672', Decimal('0.006450001'))
('0xd50d0782997FC39E4B5F7167d96be7062A675074', Decimal('0.006450001'))
('0x58c568d841F23D6C799dB8ED1eFC578D7a266165', Decimal('0.006450001'))
